  8229	BASEBALL REBATES Time Warner and Cablevision have shown some responsibility in handling rebates for unplayed Mets and Yankees games on the MSG Network and SportsChannel .	have shown	Cablevision	QUANT_O_1 responsibility in handling rebates for unplayed Mets on SportsChannel	1	1			
  8230	But the International Association of Machinists has refused to agree to the terms , and United is asking the court to order it to comply .	be order it to	United	comply	1	1			
  8231	At the University of Mississippi , the N.C.A.A. placed the football team on probation in 1994 after boosters were found to have taken high school recruits to strip clubs several times during campus visits .	placed the football team on	the N.C.A.A.	probation	1	1			
  8232	On Air Force II tonight on a flight from Columbus , Ohio , to New York , Mr. Gore stepped up his attack , asserting that Mr. Bush was determined to overturn Roe v. Wade , which affirms a woman 's right to an abortion . ''	stepped up his attack On	Mr. Gore	Air Force II	1	1			
  8233	LEAD 	was sold at Christie 's	Jasper Johns 's ghostlike White Flag	the highest price ever paid for a work by a living artist	1	1			
  8234	While overtly salacious , the video is unlike to raise any objections from the Obama campaign .	is unlike to raise QUANT_O_1 objections from	the video	the Obama campaign	1	1			
  8235	The village 's eastern boundary would be Montauk Point ; its western boundary would coincide with the western boundary of Hither Hills State Park .	has	The village	eastern boundary	1	1			
  8236	The jury -- six men and six women who deliberated for two and a half days -- reached its verdict on Friday , finding that the law firm , Baker & McKenzie , had failed to take steps to stop the partner , Martin R. Greenstein , from harassing a legal secretary .	reached	The jury	its verdict	1	1			
  8237	He does plan to travel to Los Angeles for the Wednesday graduation of his daughter Alexandra from the American Film Institute , which will probably prevent him from attending Mr. Reagan 's state funeral at the Capitol on Wednesday evening .	prevent him from	the American Film Institute	attending Mr. Reagan 's state funeral at the Capitol on Wednesday evening	1	1			
  8238	Judging by her demeanor during a news conference yesterday , her spirit is unharmed .	is	her spirit	unharmed	1	1			
  8239	Ms. Martin added 	put QUANT_R_1 facts out	the Justice Department	there that lead to QUANT_O_1 impression	1	1			
  8240	As the Government 's biggest consumer , the Pentagon spends nearly $ 50 billion a year on weapons and equipment .	spends	the Government 's biggest consumer	nearly $ QUANT_O_1 a year	1	1			
  8241	Confusingly , hurricanelike tropical cyclones born over the southwestern Pacific and the Indian Ocean are usually called just `` cyclones '' in the media .	be born	hurricanelike tropical cyclones	over the southwestern Pacific and the Indian Ocean	1	1			
  8242	Region prospers While a successful Teamsters union strike last month was viewed as a comeback for U.S. labor , the turmoil surrounding President Ron Carey casts doubt on its future .	be surrounding	the turmoil	President Ron Carey	1	1			
  8243	Brook Fordyce , a backup catcher , happily gave up the rights to his No. 22 jersey , a number Butler retained the rights to in his contract .	is	Butler	a number	1	1			
  8244	Girard has a bachelor 's degree in political sciences at the Universite de Montreal and did studies for the master 's degree in industrial relations .	has degree in	a bachelor	political sciences	1	1			
  8245	In particular , her grandmother required high standards of behavior from Florence , referring to the family as descendants of Virginia 's colonial elite .	were in	colonial elite	Virginia	1	1			
  8246	Despite the authorized quality of the interviews , many writers were quite outspoken , and several of the colloquies have become classic 	is	another eminent writer	Ralph Ellison along with Eugene Walter	1	1			
  8247	United Airlines also announced plans today to lay off 220 pilots in early January and 132 in early February , reducing the total to about 8,250 , and to cut senior management ranks by 18 percent , to 36 senior managers .	reducing the total to about	United Airlines	QUANT_O_1	1	1			
  8248	The allergist then looked up articles that pointed Dr. Redd 's team to exposure to caterpillars of the Douglas fir tussock moth -LRB- Orgyia pseudotsugata -RRB- that are widely distributed through the western United States .	are distributed widely through	the Douglas fir tussock moth	the western United States	1	1			
  8249	THOUGH Jacobs had been involved in boxing throughout the 1920 's , it was always in the shadows .	had been involved in boxing throughout	THOUGH Jacobs	the 1920 's	1	1			
  8250	Stu Smiley , the festival 's executive director , one of its founders and an executive producer on the CBS hit comedy '' Everybody Loves Raymond , '' said that as many as 1,100 people come to the festival , mostly from New York and Los Angeles .	come to the festival mostly from	QUANT_S_2 people	Los Angeles	1	1			
  8251	Although the numbers on each side were about equal , William had both cavalry and infantry , including many archers , while Harold had only foot soldiers and few if any archers .	had infantry few if	William	any archers	1	1			
  8252	Mills stressed that the release of test results and his plans for a review panel were not a reaction to criticism .	stressed	Mills	that his plans for a review panel were not a reaction to criticism	1	1			
  8253	Because the island is about half a mile wide , everyone is close to both the east side , where the Atlantic rumbles onto beaches , and the west , with its deep-water bay and lagoons .	rumbles	the Atlantic	the west	1	1			
  8254	His mother , Harriet Cotler , is an interior designer in New York .	is	Harriet Cotler	His mother	1	1			
  8255	LEAD 	was the most honest account of	Peter Watson 's article about Andrew Lloyd Webber	his work	1	1			
  8256	In many quarters , the dead princess is being hailed as a visionary struck down in a battle to drag the stuffy monarchy and all of Britain into the 21st century .	is being hailed	the dead princess	as a visionary struck down in a battle to drag the stuffy monarchy and all of Britain into the 21st century	1	1			
  8257	The top French meat exports are cold cuts , including hams and sausages .	are cold cuts	The top French meat exports	including sausages	1	1			
  8258	Worries about the implications of seeming to support Mr. Mugabe , who has been much criticized over the past two years in Britain for seizing white-owned farms and presiding over economic decline , appeared to have played a part in the move .	has been criticized over the past QUANT_R_1 years for presiding over	Mr. Mugabe	economic decline	1	1			
  8259	And Miami played without the starting linebacker Chris Campbell , who was hurt .	is	Chris Campbell	linebacker	1	1			
  8260	Part of this may come from the fact that forecasters generally got it wrong last year, underclubbing this year’s economic performance, particularly for the euro zone and Japan.	underclubbed	forecasters	2017 ’ s economic performance	for the euro zone	1	1		
  8261	Such convoluted logic serves only to condone the efforts of the P.L.O. to use the United Nations and its agencies in its backdoor strategy to win full diplomatic standing and recognition as a '' state . ''	be win recognition as	to use its agencies in its backdoor strategy	a state	1	1			
